the_geom	draworder2	visibility2	extrude2	tessellate2	draworder	visibility	extrude	tessellate	____________2	______	____________	lat	lon	icon2	altitudemode2	end2	begin2	timestamp2	icon	altitudemode	description	name	_end	begin	timestamp
0101000020E610000024C9737D1F525E40B54E5C8E57CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798211	121.283172								lon: 121.283172<br>lat: 24.798211<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	63			
0101000020E610000024766D6FB75F5E40594B0169FF1B3940						-1	-1	-1		台北市士林區基隆河左岸腳踏車道	20150508	25.109366	121.495571								lon: 121.495571<br>lat: 25.109366<br>通報編號: (諮)1040310-01<br>地點: 台北市士林區基隆河左岸腳踏車道<br>建檔日期: 20150508	64			
0101000020E61000001DB7989F1B525E409607E92972CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798617	121.282936								lon: 121.282936<br>lat: 24.798617<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	65			
0101000020E6100000CDC98B4CC05F5E404CE0D6DD3C193940						-1	-1	-1		台北市士林區延平北路七段46巷底路邊菜園	20151028	25.098585	121.496112								lon: 121.496112<br>lat: 25.098585<br>通報編號: (諮)1040615-08<br>地點: 台北市士林區延平北路七段46巷底路邊菜園<br>建檔日期: 20151028	66			
0101000020E61000003F8D7BF31B525E40B70DA32078CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798708	121.282956								lon: 121.282956<br>lat: 24.798708<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	67			
0101000020E610000025E1421EC15F5E4058C2DA183B193940						-1	-1	-1		台北市士林區延平北路七段46巷底路邊菜園	20151028	25.098558	121.496162								lon: 121.496162<br>lat: 25.098558<br>通報編號: (諮)1040615-08<br>地點: 台北市士林區延平北路七段46巷底路邊菜園<br>建檔日期: 20151028	68			
0101000020E610000098F221A81A525E40F111312592CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.799105	121.282877								lon: 121.282877<br>lat: 24.799105<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	69			
0101000020E6100000147651F4C05F5E40F294D5743D193940						-1	-1	-1		台北市士林區延平北路七段46巷底路邊菜園	20151028	25.098594	121.496152								lon: 121.496152<br>lat: 25.098594<br>通報編號: (諮)1040615-08<br>地點: 台北市士林區延平北路七段46巷底路邊菜園<br>建檔日期: 20151028	70			
0101000020E6100000C151F2EA1C525E4077A38FF980CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798843	121.283015								lon: 121.283015<br>lat: 24.798843<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	71			
0101000020E6100000416D54A703615E409B20EA3E00193940						-1	-1	-1		台北市士林區承德路五段55號(兒童新樂園)	20160216	25.09766	121.515848								lon: 121.515848<br>lat: 25.09766<br>通報編號: (諮)1041214-01<br>地點: 台北市士林區承德路五段55號(兒童新樂園)<br>建檔日期: 20160216	72			
0101000020E610000093BDA59C2F565E40660DDE57E5D63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.839437	121.346656								lon: 121.346656<br>lat: 24.839437<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	96			
0101000020E61000001A69A9BC1D525E40AA4885B185CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798915	121.283065								lon: 121.283065<br>lat: 24.798915<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	73			
0101000020E6100000F524B03907615E4060394206F2183940						-1	-1	-1		台北市士林區承德路五段55號(兒童新樂園)	20160216	25.097443	121.516066								lon: 121.516066<br>lat: 25.097443<br>通報編號: (諮)1041214-01<br>地點: 台北市士林區承德路五段55號(兒童新樂園)<br>建檔日期: 20160216	74			
0101000020E61000002EC1A90F24525E40DDED7A698ACC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798987	121.283451								lon: 121.283451<br>lat: 24.798987<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	75			
0101000020E6100000A5B4FE9600615E4022718FA50F193940						-1	-1	-1		台北市士林區承德路五段55號(兒童新樂園)	20160216	25.097895	121.515661								lon: 121.515661<br>lat: 25.097895<br>通報編號: (諮)1041214-01<br>地點: 台北市士林區承德路五段55號(兒童新樂園)<br>建檔日期: 20160216	76			
0101000020E6100000A01A2FDD24525E40CF0B772E8CCC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.799014	121.2835								lon: 121.2835<br>lat: 24.799014<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	77			
0101000020E6100000605969520A615E40A0DD21C500193940						-1	-1	-1		台北市士林區美崙街190號美崙公園	20160216	25.097668	121.516255								lon: 121.516255<br>lat: 25.097668<br>通報編號: (諮)1041230-03<br>地點: 台北市士林區美崙街190號美崙公園<br>建檔日期: 20160216	78			
0101000020E61000002EC1A90F24525E400F9370218FCC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.799059	121.283451								lon: 121.283451<br>lat: 24.799059<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	79			
0101000020E61000008E17D2E121615E4023D923D40C193940						-1	-1	-1		台北市士林區美崙街190號美崙公園	20160216	25.097852	121.517693								lon: 121.517693<br>lat: 25.097852<br>通報編號: (諮)1041230-03<br>地點: 台北市士林區美崙街190號美崙公園<br>建檔日期: 20160216	80			
0101000020E610000054336B2920525E4037397CD289CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798978	121.283213								lon: 121.283213<br>lat: 24.798978<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	81			
0101000020E6100000623255302A615E40C2853C821B193940						-1	-1	-1		台北市士林區美崙街190號美崙公園	20160216	25.098076	121.5182								lon: 121.5182<br>lat: 25.098076<br>通報編號: (諮)1041230-03<br>地點: 台北市士林區美崙街190號美崙公園<br>建檔日期: 20160216	82			
0101000020E6100000F544D7851F525E4037397CD289CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798978	121.283174								lon: 121.283174<br>lat: 24.798978<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	83			
0101000020E61000001A69A9BC1D525E40421B800D88CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798951	121.283065								lon: 121.283065<br>lat: 24.798951<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	84			
0101000020E6100000C66CC9AA08615E40C9C859D8D3123940						-1	-1	-1		台北市大同區哈密街47號大龍國小	20151029	25.073545	121.516154								lon: 121.516154<br>lat: 25.073545<br>通報編號: (民)1041020-01<br>地點: 台北市大同區哈密街47號大龍國小<br>建檔日期: 20151029	85			
0101000020E610000051F86C1D1C525E40DDED7A698ACC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798987	121.282966								lon: 121.282966<br>lat: 24.798987<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	86			
0101000020E6100000179D2CB5DE605E409F3A56293D133940						-1	-1	-1		台北市大同區重慶北路三段320號(啟聰學校)	20160216	25.075152	121.513593								lon: 121.513593<br>lat: 25.075152<br>通報編號: (諮)1041030-06<br>地點: 台北市大同區重慶北路三段320號(啟聰學校)<br>建檔日期: 20160216	87			
0101000020E6100000AB5D13D21A525E40BE6C3B6D8DCC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.799033	121.282887								lon: 121.282887<br>lat: 24.799033<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	88			
0101000020E610000071C806D2C5605E4009FEB7921D133940						-1	-1	-1		台北市大同區重慶北路三段320號(啟聰學校)	20160216	25.07467	121.512074								lon: 121.512074<br>lat: 25.07467<br>通報編號: (諮)1041030-06<br>地點: 台北市大同區重慶北路三段320號(啟聰學校)<br>建檔日期: 20160216	89			
0101000020E6100000E1ECD63219525E408AC745B588CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798961	121.282788								lon: 121.282788<br>lat: 24.798961<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	90			
0101000020E61000000D51853FC3605E40C3F352B131133940						-1	-1	-1		台北市大同區重慶北路三段320號(啟聰學校)	20160216	25.074977	121.511917								lon: 121.511917<br>lat: 25.074977<br>通報編號: (諮)1041030-06<br>地點: 台北市大同區重慶北路三段320號(啟聰學校)<br>建檔日期: 20160216	91			
0101000020E6100000E1ECD63219525E403E5E488787CC3840						-1	-1	-1		桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)	20141230	24.798943	121.282788								lon: 121.282788<br>lat: 24.798943<br>通報編號: (諮)1031227-01<br>地點: 桃園市復興區長興村5鄰16號(118縣道羅馬公路42.5K附近)<br>建檔日期: 20141230	92			
0101000020E6100000E82CB308C5605E40B6114F7633133940						-1	-1	-1		台北市大同區重慶北路三段320號(啟聰學校)	20160216	25.075004	121.512026								lon: 121.512026<br>lat: 25.075004<br>通報編號: (諮)1041030-06<br>地點: 台北市大同區重慶北路三段320號(啟聰學校)<br>建檔日期: 20160216	93			
0101000020E610000012F92EA52E565E409AB2D30FEAD63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.839509	121.346597								lon: 121.346597<br>lat: 24.839509<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	94			
0101000020E6100000CE4E0647C9605E402FFB75A73B133940						-1	-1	-1		台北市大同區重慶北路三段320號(啟聰學校)	20160216	25.075129	121.512285								lon: 121.512285<br>lat: 25.075129<br>通報編號: (諮)1041030-06<br>地點: 台北市大同區重慶北路三段320號(啟聰學校)<br>建檔日期: 20160216	95			
0101000020E61000009A0D32C9C8605E40F5B52E3542133940						-1	-1	-1		台北市大同區重慶北路三段320號(啟聰學校)	20160216	25.075229	121.512255								lon: 121.512255<br>lat: 25.075229<br>通報編號: (諮)1041030-06<br>地點: 台北市大同區重慶北路三段320號(啟聰學校)<br>建檔日期: 20160216	97			
0101000020E6100000B4588AE42B565E40E71BD13DEBD63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.839527	121.346429								lon: 121.346429<br>lat: 24.839527<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	98			
0101000020E61000008997A77345565E404FE61F7D93D63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.838188	121.347989								lon: 121.347989<br>lat: 24.838188<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	100			
0101000020E6100000F7B182DF86625E403F0114234B063940						-1	-1	-1		台北市大安區建國南路二段269號龍門國中	20150122	25.024584	121.539482								lon: 121.539482<br>lat: 25.024584<br>通報編號: (諮)1040116-01<br>地點: 台北市大安區建國南路二段269號龍門國中<br>建檔日期: 20150122	101			
0101000020E6100000D86839D043565E4069AA27F38FD63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.838134	121.347889								lon: 121.347889<br>lat: 24.838134<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	102			
0101000020E6100000096B63EC84625E4086ADD9CA4B063940						-1	-1	-1		台北市大安區建國南路二段269號龍門國中	20150122	25.024594	121.539363								lon: 121.539363<br>lat: 25.024594<br>通報編號: (諮)1040116-01<br>地點: 台北市大安區建國南路二段269號龍門國中<br>建檔日期: 20150122	103			
0101000020E61000006138D73043565E40F6B704E09FD63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.838377	121.347851								lon: 121.347851<br>lat: 24.838377<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	104			
0101000020E61000008C2FDAE385625E40F29716F549063940						-1	-1	-1		台北市大安區建國南路二段269號龍門國中	20150122	25.024566	121.539422								lon: 121.539422<br>lat: 25.024566<br>通報編號: (諮)1040116-01<br>地點: 台北市大安區建國南路二段269號龍門國中<br>建檔日期: 20150122	105			
0101000020E6100000F02C414640565E40BD72BD6DA6D63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.838477	121.347673								lon: 121.347673<br>lat: 24.838477<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	106			
0101000020E6100000AF05BD3786625E40FE791A3048063940						-1	-1	-1		台北市大安區建國南路二段269號龍門國中	20150122	25.024539	121.539442								lon: 121.539442<br>lat: 25.024539<br>通報編號: (諮)1040116-01<br>地點: 台北市大安區建國南路二段269號龍門國中<br>建檔日期: 20150122	107			
0101000020E6100000BA9D7DE541565E40FDF9B660A9D63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.838522	121.347772								lon: 121.347772<br>lat: 24.838522<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	108			
0101000020E610000061821ABE85625E40AC70CB4752063940						-1	-1	-1		台北市大安區建國南路二段269號龍門國中	20150122	25.024693	121.539413								lon: 121.539413<br>lat: 25.024693<br>通報編號: (諮)1040116-01<br>地點: 台北市大安區建國南路二段269號龍門國中<br>建檔日期: 20150122	109			
0101000020E61000002882380F27565E407CF0DAA50DD73840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.840052	121.346134								lon: 121.346134<br>lat: 24.840052<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	110			
0101000020E6100000CB2F833122565E40E95F92CA14D73840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.840161	121.345837								lon: 121.345837<br>lat: 24.840161<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	111			
0101000020E610000065E8D84125565E409A5434D6FED63840						-1	-1	-1		桃園市復興區三民村基國派72-6號	20160713	24.839826	121.346024								lon: 121.346024<br>lat: 24.839826<br>通報編號: (諮)1050622-02<br>地點: 桃園市復興區三民村基國派72-6號<br>建檔日期: 20160713	112			
0101000020E610000002EFE4D363625E40E9995E622C133940						-1	-1	-1		台北市中山區大佳河濱公園	20141119	25.074896	121.537343								lon: 121.537343<br>lat: 25.074896<br>通報編號: (民)1031026-01<br>地點: 台北市中山區大佳河濱公園<br>建檔日期: 20141119	113			
0101000020E61000002C9CA4F963625E409C3061342B133940						-1	-1	-1		台北市中山區大佳河濱公園	20141119	25.074878	121.537352								lon: 121.537352<br>lat: 25.074878<br>通報編號: (民)1031026-01<br>地點: 台北市中山區大佳河濱公園<br>建檔日期: 20141119	114			
0101000020E6100000F65AD07B63625E401D226E4E25133940						-1	-1	-1		台北市中山區大佳河濱公園	20141119	25.074788	121.537322								lon: 121.537322<br>lat: 25.074788<br>通報編號: (民)1031026-01<br>地點: 台北市中山區大佳河濱公園<br>建檔日期: 20141119	115			
0101000020E61000001A31B3CF63625E405D8C81751C133940						-1	-1	-1		台北市中山區大佳河濱公園	20141119	25.074653	121.537342								lon: 121.537342<br>lat: 25.074653<br>通報編號: (民)1031026-01<br>地點: 台北市中山區大佳河濱公園<br>建檔日期: 20141119	116			
0101000020E61000000A68226C78625E40ACC5A70018133940						-1	-1	-1		台北市中山區大佳河濱公園	20141119	25.074585	121.5386								lon: 121.5386<br>lat: 25.074585<br>通報編號: (民)1031026-01<br>地點: 台北市中山區大佳河濱公園<br>建檔日期: 20141119	117			
